model,score_val,eval_metric,pred_time_val,fit_time,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
NeuralNetTorch_r30_BAG_L2,0.538189746503655,competition_score,15.30819845199585,346.77816367149353,0.15931272506713867,37.49556493759155,2,True,133
XGBoost_r34_BAG_L1,0.5381072512268146,competition_score,0.15830230712890625,37.37128472328186,0.15830230712890625,37.37128472328186,1,True,103
NeuralNetFastAI_r11_BAG_L1,0.5380959820367327,competition_score,0.3086397647857666,24.7068612575531,0.3086397647857666,24.7068612575531,1,True,30
NeuralNetTorch_BAG_L1,0.5375956132540248,competition_score,0.09856963157653809,31.94314169883728,0.09856963157653809,31.94314169883728,1,True,8
NeuralNetTorch_r79_BAG_L1,0.536720034281938,competition_score,0.09358859062194824,22.635054111480713,0.09358859062194824,22.635054111480713,1,True,11
LightGBMLarge_BAG_L2,0.5365561786920128,competition_score,15.269350528717041,332.20840096473694,0.12046480178833008,22.92580223083496,2,True,116
NeuralNetTorch_r31_BAG_L2,0.5363121531802721,competition_score,15.279080629348755,321.23659563064575,0.13019490242004395,11.953996896743774,2,True,168
NeuralNetTorch_r87_BAG_L1,0.5363073666545096,competition_score,0.1065366268157959,26.720929622650146,0.1065366268157959,26.720929622650146,1,True,68
NeuralNetFastAI_r160_BAG_L2,0.5361096598960683,competition_score,15.448570251464844,325.1535050868988,0.2996845245361328,15.870906352996826,2,True,182
NeuralNetFastAI_r134_BAG_L1,0.5355364510398406,competition_score,0.5640335083007812,74.90430092811584,0.5640335083007812,74.90430092811584,1,True,55
NeuralNetTorch_r185_BAG_L2,0.5354304864943573,competition_score,15.302221059799194,328.865332365036,0.1533353328704834,19.582733631134033,2,True,181
